Transmitter,TransmitterName,State,NextState,T_lower,T_upper,Setup
H307-1902-3431,3431,IC,{'BAY'},6016267.0,6016277.0,2020
H307-1902-3431,3431,BAY,{'RGT'},588078.0,588088.0,2020
H307-1902-3431,3431,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34311,34311,IC,{'DTH'},3562341.0,3562351.0,2020
H307-1902-34319,34319,RGT,{'DTH'},2196340.0,2196350.0,2020
H307-1902-34326,34326,IC,{'DTH'},0.0,10.0,2020
H307-1902-34328,34328,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34328,34328,BAY,{'IC'},6472641.0,6472651.0,2020
H307-1902-34328,34328,IC,{'DTH'},0.0,10.0,2020
H307-1902-34331,34331,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34334,34334,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34336,34336,IC,{'BAY'},0.0,10.0,2020
H307-1902-34336,34336,BAY,{'RGT'},6369115.0,6369125.0,2020
H307-1902-34336,34336,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34338,34338,IC,{'BAY'},0.0,10.0,2020
H307-1902-34338,34338,BAY,{'RGT'},6267840.0,6267850.0,2020
H307-1902-34338,34338,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3434,3434,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34342,34342,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34344,34344,IC,{'DTH'},2117644.0,2117654.0,2020
H307-1902-34345,34345,RGT,{'DTH'},5396318.0,5396328.0,2020
H307-1902-34349,34349,IC,{'DTH'},8290736.0,8290746.0,2020
H307-1902-34350,34350,IC,{'BAY'},0.0,10.0,2020
H307-1902-34350,34350,BAY,{'RGT'},222685.0,222695.0,2020
H307-1902-34350,34350,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34351,34351,RGT,{'DTH'},2438732.0,2438742.0,2020
H307-1902-34352,34352,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3436,3436,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34363,34363,IC,{'DTH'},0.0,10.0,2020
H307-1902-34368,34368,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34369,34369,RGT,{'DTH'},1123898.0,1123908.0,2020
H307-1902-34374,34374,IC,{'DTH'},6512986.0,6512996.0,2020
H307-1902-34385,34385,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3439,3439,RGT,{'BAY'},0.0,10.0,2020
H307-1902-3439,3439,BAY,{'IC'},10152923.0,10152933.0,2020
H307-1902-3439,3439,IC,{'DTH'},0.0,10.0,2020
H307-1902-34393,34393,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34394,34394,IC,{'DTH'},0.0,10.0,2020
H307-1902-34397,34397,IC,{'DTH'},0.0,10.0,2020
H307-1902-3440,3440,RGT,{'DTH'},9307057.0,9307067.0,2020
H307-1902-34402,34402,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34403,34403,RGT,{'DTH'},1702472.0,1702482.0,2020
H307-1902-34408,34408,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34411,34411,RGT,{'DTH'},7166155.0,7166165.0,2020
H307-1902-34416,34416,RGT,{'DTH'},3443205.0,3443215.0,2020
H307-1902-34421,34421,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34423,34423,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34431,34431,IC,{'DTH'},0.0,10.0,2020
H307-1902-34437,34437,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34437,34437,BAY,{'IC'},10601004.0,10601014.0,2020
H307-1902-34437,34437,IC,{'DTH'},678943.0,678953.0,2020
H307-1902-34438,34438,IC,{'BAY'},0.0,10.0,2020
H307-1902-34438,34438,BAY,{'RGT'},7786334.0,7786344.0,2020
H307-1902-34438,34438,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34441,34441,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34443,34443,IC,{'DTH'},0.0,10.0,2020
H307-1902-34451,34451,RGT,{'DTH'},4408403.0,4408413.0,2020
H307-1902-3446,3446,IC,{'DTH'},0.0,10.0,2020
H307-1902-34463,34463,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34469,34469,IC,{'DTH'},0.0,10.0,2020
H307-1902-34471,34471,IC,{'BAY'},0.0,10.0,2020
H307-1902-34471,34471,BAY,{'RGT'},3258601.0,3258611.0,2020
H307-1902-34471,34471,RGT,{'DTH'},2507933.0,2507943.0,2020
H307-1902-34478,34478,RGT,{'DTH'},5059200.0,5059210.0,2020
H307-1902-34484,34484,IC,{'BAY'},0.0,10.0,2020
H307-1902-34484,34484,BAY,{'RGT'},7373153.0,7373163.0,2020
H307-1902-34484,34484,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34486,34486,RGT,{'DTH'},8467774.0,8467784.0,2020
H307-1902-34487,34487,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34489,34489,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34492,34492,IC,{'BAY'},0.0,10.0,2020
H307-1902-34492,34492,BAY,{'RGT'},10171593.0,10171603.0,2020
H307-1902-34492,34492,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34495,34495,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34498,34498,IC,{'DTH'},0.0,10.0,2020
H307-1902-345,345,IC,{'DTH'},0.0,10.0,2020
H307-1902-34500,34500,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34502,34502,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34502,34502,BAY,{'IC'},613983.0,613993.0,2020
H307-1902-34502,34502,IC,{'DTH'},0.0,10.0,2020
H307-1902-34508,34508,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34508,34508,BAY,{'IC'},1093701.0,1093711.0,2020
H307-1902-34508,34508,IC,{'DTH'},0.0,10.0,2020
H307-1902-34509,34509,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34512,34512,IC,{'DTH'},0.0,10.0,2020
H307-1902-34513,34513,IC,{'DTH'},0.0,10.0,2020
H307-1902-34517,34517,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34517,34517,BAY,{'IC'},3065194.0,3065204.0,2020
H307-1902-34517,34517,IC,{'DTH'},0.0,10.0,2020
H307-1902-34521,34521,RGT,{'DTH'},2796012.0,2796022.0,2020
H307-1902-34522,34522,RGT,{'DTH'},4830737.0,4830747.0,2020
H307-1902-34523,34523,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34524,34524,IC,{'DTH'},0.0,10.0,2020
H307-1902-34528,34528,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34532,34532,IC,{'DTH'},0.0,10.0,2020
H307-1902-34535,34535,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34538,34538,IC,{'DTH'},0.0,10.0,2020
H307-1902-34539,34539,RGT,{'DTH'},399222.0,399232.0,2020
H307-1902-34543,34543,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34544,34544,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3456,3456,IC,{'DTH'},0.0,10.0,2020
H307-1902-34560,34560,IC,{'DTH'},0.0,10.0,2020
H307-1902-34562,34562,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3457,3457,IC,{'DTH'},0.0,10.0,2020
H307-1902-34574,34574,IC,{'DTH'},0.0,10.0,2020
H307-1902-34578,34578,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3458,3458,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34584,34584,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34585,34585,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34587,34587,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34595,34595,IC,{'DTH'},0.0,10.0,2020
H307-1902-34596,34596,IC,{'DTH'},742792.0,742802.0,2020
H307-1902-34598,34598,IC,{'DTH'},7474854.0,7474864.0,2020
H307-1902-34599,34599,IC,{'DTH'},10364044.0,10364054.0,2020
H307-1902-3460,3460,IC,{'DTH'},0.0,10.0,2020
H307-1902-34600,34600,IC,{'DTH'},0.0,10.0,2020
H307-1902-34602,34602,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34602,34602,BAY,{'IC'},2074619.0,2074629.0,2020
H307-1902-34602,34602,IC,{'DTH'},0.0,10.0,2020
H307-1902-34607,34607,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34607,34607,BAY,{'IC'},8742450.0,8742460.0,2020
H307-1902-34607,34607,IC,{'DTH'},0.0,10.0,2020
H307-1902-3461,3461,IC,{'DTH'},0.0,10.0,2020
H307-1902-34611,34611,IC,{'DTH'},0.0,10.0,2020
H307-1902-34612,34612,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34615,34615,IC,{'DTH'},0.0,10.0,2020
H307-1902-34617,34617,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34621,34621,IC,{'DTH'},0.0,10.0,2020
H307-1902-34623,34623,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34626,34626,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34631,34631,IC,{'DTH'},0.0,10.0,2020
H307-1902-34634,34634,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34636,34636,RGT,{'DTH'},3840701.0,3840711.0,2020
H307-1902-34649,34649,IC,{'DTH'},0.0,10.0,2020
H307-1902-34652,34652,IC,{'DTH'},0.0,10.0,2020
H307-1902-34653,34653,IC,{'DTH'},0.0,10.0,2020
H307-1902-34654,34654,IC,{'DTH'},0.0,10.0,2020
H307-1902-34655,34655,IC,{'DTH'},0.0,10.0,2020
H307-1902-34656,34656,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3466,3466,RGT,{'DTH'},499019.0,499029.0,2020
H307-1902-34660,34660,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34661,34661,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34662,34662,IC,{'DTH'},0.0,10.0,2020
H307-1902-34663,34663,IC,{'DTH'},0.0,10.0,2020
H307-1902-34664,34664,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34667,34667,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34668,34668,RGT,{'DTH'},11767552.0,11767562.0,2020
H307-1902-34670,34670,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34671,34671,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34673,34673,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34674,34674,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34675,34675,RGT,{'DTH'},8179100.0,8179110.0,2020
H307-1902-34677,34677,IC,{'DTH'},0.0,10.0,2020
H307-1902-34687,34687,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34689,34689,IC,{'DTH'},0.0,10.0,2020
H307-1902-3469,3469,IC,{'DTH'},0.0,10.0,2020
H307-1902-34693,34693,RGT,{'DTH'},4388047.0,4388057.0,2020
H307-1902-34694,34694,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34696,34696,RGT,{'DTH'},3734274.0,3734284.0,2020
H307-1902-34697,34697,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34698,34698,RGT,{'DTH'},10241275.0,10241285.0,2020
H307-1902-347,347,IC,{'DTH'},0.0,10.0,2020
H307-1902-34700,34700,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34701,34701,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34703,34703,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34704,34704,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34706,34706,IC,{'BAY'},0.0,10.0,2020
H307-1902-34706,34706,BAY,{'RGT'},553142.0,553152.0,2020
H307-1902-34706,34706,RGT,{'DTH'},4543256.0,4543266.0,2020
H307-1902-34707,34707,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34708,34708,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34709,34709,IC,{'DTH'},0.0,10.0,2020
H307-1902-3471,3471,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34712,34712,IC,{'BAY'},0.0,10.0,2020
H307-1902-34712,34712,BAY,{'RGT'},5644899.0,5644909.0,2020
H307-1902-34712,34712,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34713,34713,IC,{'DTH'},1088372.0,1088382.0,2020
H307-1902-34717,34717,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3472,3472,IC,{'DTH'},0.0,10.0,2020
H307-1902-34724,34724,IC,{'DTH'},0.0,10.0,2020
H307-1902-34727,34727,IC,{'DTH'},0.0,10.0,2020
H307-1902-34731,34731,IC,{'DTH'},0.0,10.0,2020
H307-1902-34739,34739,RGT,{'DTH'},8182626.0,8182636.0,2020
H307-1902-34742,34742,IC,{'DTH'},0.0,10.0,2020
H307-1902-34747,34747,IC,{'DTH'},0.0,10.0,2020
H307-1902-34749,34749,IC,{'DTH'},0.0,10.0,2020
H307-1902-3475,3475,RGT,{'DTH'},9809067.0,9809077.0,2020
H307-1902-34750,34750,IC,{'DTH'},0.0,10.0,2020
H307-1902-34751,34751,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34752,34752,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34753,34753,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34759,34759,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3476,3476,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34761,34761,IC,{'DTH'},0.0,10.0,2020
H307-1902-34762,34762,IC,{'DTH'},0.0,10.0,2020
H307-1902-34763,34763,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34763,34763,BAY,{'IC'},9137864.0,9137874.0,2020
H307-1902-34763,34763,IC,{'DTH'},0.0,10.0,2020
H307-1902-34769,34769,IC,{'DTH'},0.0,10.0,2020
H307-1902-3477,3477,RGT,{'BAY'},0.0,10.0,2020
H307-1902-3477,3477,BAY,{'IC'},2630608.0,2630618.0,2020
H307-1902-3477,3477,IC,{'DTH'},0.0,10.0,2020
H307-1902-34771,34771,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34773,34773,IC,{'DTH'},0.0,10.0,2020
H307-1902-34774,34774,RGT,{'DTH'},708203.0,708213.0,2020
H307-1902-34779,34779,IC,{'BAY'},492756.0,492766.0,2020
H307-1902-34779,34779,BAY,{'RGT'},885625.0,885635.0,2020
H307-1902-34779,34779,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34779,34779,BAY,{'IC'},5650421.0,5650431.0,2020
H307-1902-34779,34779,IC,{'DTH'},0.0,10.0,2020
H307-1902-34781,34781,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34789,34789,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34792,34792,IC,{'DTH'},0.0,10.0,2020
H307-1902-3480,3480,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34802,34802,RGT,{'DTH'},2144524.0,2144534.0,2020
H307-1902-34804,34804,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34804,34804,BAY,{'IC'},9167049.0,9167059.0,2020
H307-1902-34804,34804,IC,{'DTH'},0.0,10.0,2020
H307-1902-34812,34812,IC,{'DTH'},0.0,10.0,2020
H307-1902-34813,34813,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34814,34814,IC,{'DTH'},0.0,10.0,2020
H307-1902-34815,34815,IC,{'DTH'},0.0,10.0,2020
H307-1902-34817,34817,RGT,{'DTH'},6385798.0,6385808.0,2020
H307-1902-34818,34818,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34818,34818,BAY,{'IC'},2463359.0,2463369.0,2020
H307-1902-34818,34818,IC,{'DTH'},0.0,10.0,2020
H307-1902-34826,34826,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34827,34827,IC,{'DTH'},0.0,10.0,2020
H307-1902-34829,34829,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34830,34830,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34831,34831,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3484,3484,IC,{'DTH'},9683043.0,9683053.0,2020
H307-1902-34841,34841,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34843,34843,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34846,34846,RGT,{'DTH'},1173449.0,1173459.0,2020
H307-1902-34849,34849,IC,{'BAY'},0.0,10.0,2020
H307-1902-34849,34849,BAY,{'RGT'},529782.0,529792.0,2020
H307-1902-34849,34849,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34849,34849,BAY,{'IC'},9953835.0,9953845.0,2020
H307-1902-34849,34849,IC,{'DTH'},0.0,10.0,2020
H307-1902-34851,34851,RGT,{'DTH'},3052346.0,3052356.0,2020
H307-1902-34852,34852,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34852,34852,BAY,{'IC'},1407825.0,1407835.0,2020
H307-1902-34852,34852,IC,{'DTH'},0.0,10.0,2020
H307-1902-34856,34856,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34863,34863,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34864,34864,IC,{'DTH'},0.0,10.0,2020
H307-1902-34868,34868,IC,{'DTH'},2871818.0,2871828.0,2020
H307-1902-34870,34870,IC,{'BAY'},0.0,10.0,2020
H307-1902-34870,34870,BAY,{'RGT'},1074900.0,1074910.0,2020
H307-1902-34870,34870,RGT,{'DTH'},4330253.0,4330263.0,2020
H307-1902-34871,34871,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34873,34873,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34877,34877,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34878,34878,IC,{'DTH'},0.0,10.0,2020
H307-1902-3488,3488,RGT,{'DTH'},8468642.0,8468652.0,2020
H307-1902-34880,34880,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34885,34885,IC,{'DTH'},0.0,10.0,2020
H307-1902-34886,34886,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34887,34887,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3489,3489,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34890,34890,IC,{'DTH'},0.0,10.0,2020
H307-1902-34893,34893,RGT,{'DTH'},2583078.0,2583088.0,2020
H307-1902-34894,34894,IC,{'DTH'},0.0,10.0,2020
H307-1902-34899,34899,RGT,{'DTH'},0.0,10.0,2020
H307-1902-349,349,IC,{'DTH'},0.0,10.0,2020
H307-1902-34905,34905,IC,{'BAY'},0.0,10.0,2020
H307-1902-34905,34905,BAY,{'RGT'},1326260.0,1326270.0,2020
H307-1902-34905,34905,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34908,34908,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34910,34910,IC,{'DTH'},0.0,10.0,2020
H307-1902-34911,34911,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34913,34913,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34914,34914,IC,{'DTH'},0.0,10.0,2020
H307-1902-34916,34916,IC,{'BAY'},6688331.0,6688341.0,2020
H307-1902-34916,34916,BAY,{'RGT'},1084769.0,1084779.0,2020
H307-1902-34916,34916,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34917,34917,IC,{'DTH'},0.0,10.0,2020
H307-1902-34929,34929,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3493,3493,IC,{'DTH'},0.0,10.0,2020
H307-1902-34931,34931,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34933,34933,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34941,34941,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34943,34943,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34946,34946,RGT,{'BAY'},6067045.0,6067055.0,2020
H307-1902-34946,34946,BAY,{'IC'},783530.0,783540.0,2020
H307-1902-34946,34946,IC,{'DTH'},1823186.0,1823196.0,2020
H307-1902-34947,34947,IC,{'DTH'},0.0,10.0,2020
H307-1902-34949,34949,RGT,{'DTH'},5670926.0,5670936.0,2020
H307-1902-34953,34953,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34955,34955,RGT,{'DTH'},2888015.0,2888025.0,2020
H307-1902-34958,34958,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34959,34959,IC,{'DTH'},0.0,10.0,2020
H307-1902-34967,34967,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34969,34969,IC,{'DTH'},0.0,10.0,2020
H307-1902-34971,34971,RGT,{'DTH'},9009358.0,9009368.0,2020
H307-1902-34975,34975,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34976,34976,RGT,{'BAY'},0.0,10.0,2020
H307-1902-34976,34976,BAY,{'IC'},6184461.0,6184471.0,2020
H307-1902-34976,34976,IC,{'DTH'},0.0,10.0,2020
H307-1902-34979,34979,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3498,3498,IC,{'DTH'},412397.0,412407.0,2020
H307-1902-34989,34989,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3499,3499,RGT,{'DTH'},0.0,10.0,2020
H307-1902-34996,34996,RGT,{'DTH'},0.0,10.0,2020
H307-1902-350,350,IC,{'DTH'},0.0,10.0,2020
H307-1902-3500,3500,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35000,35000,IC,{'DTH'},0.0,10.0,2020
H307-1902-35002,35002,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35003,35003,RGT,{'DTH'},11604535.0,11604545.0,2020
H307-1902-35004,35004,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35009,35009,RGT,{'DTH'},3299224.0,3299234.0,2020
H307-1902-35010,35010,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35012,35012,IC,{'DTH'},0.0,10.0,2020
H307-1902-35013,35013,IC,{'DTH'},0.0,10.0,2020
H307-1902-35017,35017,IC,{'DTH'},5573516.0,5573526.0,2020
H307-1902-35024,35024,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35025,35025,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35028,35028,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3503,3503,IC,{'BAY'},0.0,10.0,2020
H307-1902-3503,3503,BAY,{'RGT'},516620.0,516630.0,2020
H307-1902-3503,3503,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35030,35030,IC,{'DTH'},0.0,10.0,2020
H307-1902-35033,35033,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35036,35036,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35039,35039,RGT,{'BAY'},0.0,10.0,2020
H307-1902-35039,35039,BAY,{'IC'},4540429.0,4540439.0,2020
H307-1902-35039,35039,IC,{'DTH'},0.0,10.0,2020
H307-1902-35040,35040,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35042,35042,IC,{'DTH'},0.0,10.0,2020
H307-1902-35046,35046,IC,{'DTH'},0.0,10.0,2020
H307-1902-35050,35050,IC,{'BAY'},345129.0,345139.0,2020
H307-1902-35050,35050,BAY,{'RGT'},1224371.0,1224381.0,2020
H307-1902-35050,35050,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35052,35052,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35057,35057,IC,{'DTH'},0.0,10.0,2020
H307-1902-35059,35059,IC,{'DTH'},2162860.0,2162870.0,2020
H307-1902-35061,35061,IC,{'DTH'},0.0,10.0,2020
H307-1902-35062,35062,IC,{'BAY'},0.0,10.0,2020
H307-1902-35062,35062,BAY,{'RGT'},25438.0,25448.0,2020
H307-1902-35062,35062,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35063,35063,RGT,{'BAY'},0.0,10.0,2020
H307-1902-35063,35063,BAY,{'IC'},3679433.0,3679443.0,2020
H307-1902-35063,35063,IC,{'BAY'},3431295.0,3431305.0,2020
H307-1902-35063,35063,BAY,{'RGT'},433451.0,433461.0,2020
H307-1902-35063,35063,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35066,35066,IC,{'DTH'},0.0,10.0,2020
H307-1902-35070,35070,RGT,{'DTH'},3363940.0,3363950.0,2020
H307-1902-35076,35076,IC,{'DTH'},0.0,10.0,2020
H307-1902-35089,35089,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3509,3509,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35092,35092,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35095,35095,RGT,{'DTH'},916974.0,916984.0,2020
H307-1902-35096,35096,IC,{'DTH'},0.0,10.0,2020
H307-1902-35098,35098,IC,{'DTH'},0.0,10.0,2020
H307-1902-351,351,RGT,{'BAY'},0.0,10.0,2020
H307-1902-351,351,BAY,{'IC'},8022703.0,8022713.0,2020
H307-1902-351,351,IC,{'DTH'},0.0,10.0,2020
H307-1902-35102,35102,RGT,{'DTH'},7471599.0,7471609.0,2020
H307-1902-35104,35104,IC,{'DTH'},1236546.0,1236556.0,2020
H307-1902-35105,35105,IC,{'DTH'},0.0,10.0,2020
H307-1902-35107,35107,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35110,35110,IC,{'DTH'},0.0,10.0,2020
H307-1902-35111,35111,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35113,35113,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35114,35114,IC,{'DTH'},0.0,10.0,2020
H307-1902-35115,35115,IC,{'DTH'},0.0,10.0,2020
H307-1902-35116,35116,IC,{'DTH'},0.0,10.0,2020
H307-1902-35117,35117,IC,{'DTH'},0.0,10.0,2020
H307-1902-3512,3512,IC,{'DTH'},0.0,10.0,2020
H307-1902-35127,35127,IC,{'BAY'},0.0,10.0,2020
H307-1902-35127,35127,BAY,{'RGT'},8998608.0,8998618.0,2020
H307-1902-35127,35127,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35128,35128,IC,{'DTH'},0.0,10.0,2020
H307-1902-35129,35129,IC,{'DTH'},0.0,10.0,2020
H307-1902-35132,35132,IC,{'BAY'},4978232.0,4978242.0,2020
H307-1902-35132,35132,BAY,{'RGT'},2546276.0,2546286.0,2020
H307-1902-35132,35132,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35138,35138,RGT,{'DTH'},10971782.0,10971792.0,2020
H307-1902-35141,35141,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35145,35145,RGT,{'DTH'},7000841.0,7000851.0,2020
H307-1902-35147,35147,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35155,35155,RGT,{'DTH'},3277507.0,3277517.0,2020
H307-1902-35159,35159,IC,{'DTH'},0.0,10.0,2020
H307-1902-35164,35164,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35167,35167,IC,{'DTH'},0.0,10.0,2020
H307-1902-35169,35169,IC,{'BAY'},0.0,10.0,2020
H307-1902-35169,35169,BAY,{'RGT'},3740310.0,3740320.0,2020
H307-1902-35169,35169,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35174,35174,RGT,{'DTH'},9606668.0,9606678.0,2020
H307-1902-35175,35175,IC,{'BAY'},2451144.0,2451154.0,2020
H307-1902-35175,35175,BAY,{'RGT'},2189870.0,2189880.0,2020
H307-1902-35175,35175,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35176,35176,RGT,{'DTH'},0.0,10.0,2020
H307-1902-3518,3518,RGT,{'DTH'},6276943.0,6276953.0,2020
H307-1902-35181,35181,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35184,35184,IC,{'DTH'},0.0,10.0,2020
H307-1902-35189,35189,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35193,35193,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35196,35196,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35197,35197,IC,{'DTH'},0.0,10.0,2020
H307-1902-35200,35200,RGT,{'DTH'},0.0,10.0,2020
H307-1902-35203,35203,IC,{'DTH'},4185834.0,4185844.0,2020
